gd,bgd,acc,bac,nt,bnt
0.21419718553348355,0.21419718553348355,0.21419718553348355,0.21419718553348355,0.21419718553348355,0.21419718553348355
0.20220094806101246,0.057051249274723326,0.20220094806101246,0.057143160745233845,0.024427477403269893,0.12855661133491159
0.19112018489043714,0.05558755813142363,0.1884186917995998,0.06438092774930265,0.02343204688239575,0.04268600147779689
0.18088470790570957,0.054266572218920145,0.17347450945465004,0.0712089618989693,0.02343142558339706,0.026188839320405166
0.17142971111447913,0.05303592812762281,0.15799402818949637,0.07395635413239227,0.023431423283234665,0.02343901802649173
0.1626953579361104,0.051887724793679146,0.14256806710377312,0.0741044936404413,0.023431423210996005,0.023431641653215873
0.15462640013729123,0.05081484216572632,0.1277217457298514,0.07275975645798233,0.023431423209757773,0.023431433221308806
0.14717182598843026,0.049810850463385875,0.1138908474989182,0.07061451201889801,0.023431423209746616,0.02343142627820427
0.14028453540013358,0.04886993983565499,0.1014065077852506,0.06811213349247536,0.02343142320974645,0.02343142850981217
0.1339210399708742,0.047986857341630496,0.0904885342726901,0.06554420954478271,0.023431423209747726,0.023431424363458853
0.1280411860356134,0.047156850481961166,0.08124694854504777,0.06310165862248182,0.023431423209747282,0.023431423418334596
0.12260789895161378,0.04637561659376577,0.07369072244932223,0.06090311189848113,0.023431423209748337,0.023431423240883764
0.11758694699293433,0.04563925749413422,0.06774221630916491,0.059012691974873854,0.02343142320974806,0.02343142320979652
0.11294672334997276,0.04494423882207027,0.06325553572892081,0.05745287846629704,0.02343142320974806,0.023431423209749225
0.10865804484572428,0.04428735358665262,0.06003691766088884,0.056214996872847756,0.023431423209748004,0.02343142320974767
0.10469396608688468,0.04366568948099578,0.05786532465156538,0.055268351072728594,0.023431423209747615,0.02343142320974745
0.10102960786622289,0.04307659956794041,0.056511643425625424,0.054568302441833305,0.02343142320974717,0.02343142320974695
0.09764199872340658,0.04251767598485506,0.0557552135633374,0.054063283652724614,0.02343142320974756,0.023431423209746727
0.09450992865526368,0.041986726352022746,0.055396810755068276,0.053700630874623234,0.023431423209748115,0.023431423209748503
0.09161381404383767,0.0414817526022595,0.05526763211084601,0.053431125222862696,0.02343142320974778,0.02343142320974695
0.08893557294203172,0.041000931979093214,0.055234236341856785,0.053212196954000424,0.023431423209747892,0.02343142320974667
0.08645850992260201,0.04054259997738158,0.055199744130565276,0.05300982983605704,0.02343142320974806,0.023431423209748142
