gd,bgd,acc,bac,nt,bnt
0.4177079743833074,0.4177079743833074,0.4177079743833074,0.4177079743833074,0.4177079743833074,0.4177079743833074
0.22298902193983614,0.1482411607735571,0.22298902193983614,0.10750324467851446,0.043701664498311366,0.043701664498311366
0.15015955456731694,0.10855785117130012,0.13740740791841138,0.12192740104286465,0.043701664498311144,0.043701664498311144
0.12252053028712984,0.10048004183347731,0.11028827741102792,0.11711596715601813,0.043701664498311144,0.043701664498311144
0.1116466061403601,0.09694803656032164,0.10438771412437486,0.10756814342978405,0.043701664498311144,0.043701664498311144
0.1070027293667683,0.0942443817221284,0.10270125349283415,0.1024523933951732,0.043701664498311144,0.043701664498311144
0.10468402407835431,0.09183864409912346,0.10074947464882289,0.10005490430247355,0.043701664498310866,0.043701664498310866
0.1032427845409794,0.08963804224617522,0.09842014066457244,0.09808701306785633,0.04370166449831109,0.04370166449831098
0.10214195511576518,0.08761206797071103,0.09608353339918213,0.09590282816009649,0.043701664498311255,0.04370166449831098
0.10118198801313211,0.08574094354779332,0.09380478339663345,0.09360850775915924,0.04370166449831109,0.043701664498310866
0.1002884355730908,0.08400829333101706,0.09153410877774859,0.09132657866051175,0.04370166449831109,0.043701664498310644
0.09943323104369045,0.08239988655180575,0.08925895750913371,0.08907457532822238,0.04370166449831103,0.04370166449831053
0.0986055144408528,0.08090324341058047,0.08700226887135842,0.08684649690813384,0.0437016644983112,0.0437016644983092
0.09780081987972261,0.07950738928944973,0.08478835884392805,0.08465280660147512,0.04370166449831098,0.04370166449831053
0.09701706770887841,0.07820265534331045,0.08263254262136394,0.08251191723108259,0.04370166449831109,0.04370166449831053
0.09625307853680476,0.07698050797422112,0.0805452260267755,0.08043830671487023,0.0437016644983112,0.04370166449830981
0.09550802189987306,0.07583340168737523,0.07853513157097786,0.07844108192526883,0.043701664498311144,0.043701664498311144
0.09478121133451378,0.0747546518958031,0.07660917870597916,0.0765264121883718,0.0437016644983112,0.043701664498310644
0.09407202785139773,0.07373832489577914,0.07477181894267138,0.07469864090748729,0.04370166449831103,0.04370166449831103
0.09337989101886607,0.07277914264500407,0.07302513550724016,0.07296018808315258,0.04370166449831131,0.04370166449831092
