gd,bgd,acc,bac,nt,bnt
0.02313650045312632,0.023136501766730128,0.023127746273094274,0.023128019697209956,0.02312545087783513,0.02312545367592156
9.998103934296327e-05,9.998668892168795e-05,9.41135959175543e-05,9.964395072225344e-05,1.9368830890436988e-05,5.53622786378335e-05
0.8209953308105469,0.1659550666809082,0.019991397857666016,0.02800297737121582,0.0009999275207519531,0.0019969940185546875
78641.0,7149.0,1261.0,1252.0,6.0,5.0
,7148.0,7148.0,27.0,27.0,3.0
0.6504860422100129,0.6504860223659208,0.6506182881439376,0.6506141576340096,0.6506529637718548,0.6506529215022736
