gd,bgd,acc,bac,nt,bnt
0.4177079743833074,0.4177079743833074,0.4177079743833074,0.4177079743833074,0.4177079743833074,0.4177079743833074
0.3601986037022453,0.10885809113208084,0.3601986037022453,0.10750324467851446,0.043701664498311366,0.043701664498311366
0.31333893561294524,0.10431243136366314,0.30237267983111826,0.12192740104286465,0.043701664498311144,0.043701664498311144
0.27514794804459713,0.1017201578348157,0.24906418879508357,0.13187015358424814,0.043701664498311144,0.043701664498311144
0.244013182676577,0.09932166496726419,0.2035962330789089,0.13166776086529997,0.043701664498311144,0.043701664498311144
0.21862217413317703,0.0970901314160661,0.16763412152191687,0.12643709647133783,0.043701664498311144,0.043701664498311144
0.19790663669231912,0.09501041955931888,0.14133247193738147,0.11970194469393247,0.043701664498310866,0.043701664498310866
0.18099703498841713,0.09306898230316907,0.12368911881172362,0.11339596637876082,0.04370166449831109,0.04370166449831098
0.16718560678000394,0.09125364220174398,0.11299741233240446,0.10837696393565205,0.043701664498311255,0.04370166449831098
0.15589626528584072,0.08955344517337854,0.10729370459253645,0.10482265016908932,0.04370166449831109,0.043701664498310866
0.1466601011542229,0.08795853044403268,0.10472184004126484,0.10252648591168628,0.04370166449831109,0.043701664498310644
0.13909544226059772,0.08646001464550263,0.10377164477549639,0.10111717980453122,0.04370166449831103,0.04370166449831053
0.13289162335512117,0.08504988851171025,0.10338390241358703,0.1002095950681724,0.0437016644983112,0.0437016644983092
0.127795775347126,0.08372092478968679,0.10294240600652554,0.09949274897602461,0.04370166449831098,0.04370166449831053
0.12360207242675575,0.0824665961344096,0.1021901277485669,0.09876487160113451,0.04370166449831109,0.04370166449831053
0.12014297974617705,0.08128100189233373,0.10111074335790154,0.09792991524565575,0.0437016644983112,0.04370166449830981
0.11728212945871297,0.08015880279916482,0.09981100801433873,0.09697165197524688,0.043701664498311144,0.043701664498311144
0.11490852216190733,0.07909516272478784,0.09842779933571166,0.09592005928727587,0.0437016644983112,0.043701664498310644
0.1129318071547446,0.07808569669379051,0.09707032334000976,0.09482089151003065,0.04370166449831103,0.04370166449831103
0.1112784407969758,0.07712642449498291,0.09579653136373029,0.09371452328163843,0.04370166449831131,0.04370166449831092
0.10988855960073507,0.07621372926891767,0.09461530384122158,0.09262564474149748,0.043701664498311144,0.04370166449831092
0.10871343507937908,0.07534432052965473,0.09350296174550837,0.09156209781456753,0.043701664498311255,0.04370166449831092
0.10771340211833824,0.07451520113684662,0.09242346239692562,0.09051944317960164,0.0437016644983112,0.043701664498310866
0.1068561727697872,0.07372363778744023,0.09134479925851091,0.08948762213116007,0.043701664498311255,0.0437016644983107
0.10611546376351189,0.07296713464365223,0.09024807855224942,0.08845688532489387,0.0437016644983112,0.0437016644983107
0.1054698793674601,0.0722434097559928,0.08912920584182432,0.08742143983301154,0.043701664498311144,0.043701664498310144
0.10490200209048273,0.07155037397760411,0.0879953366590554,0.0863805145371605,0.043701664498310866,0.04370166449830959
0.1043976525584821,0.07088611209952184,0.08685904935524796,0.08533743095855639,0.04370166449831142,0.043701664498308035
0.10394528708946771,0.07024886596614882,0.08573284902815792,0.08429766786553738,0.043701664498311255,0.043701664498305925
0.10353550734880379,0.06963701935661665,0.08462560409379738,0.083266874540524,0.043701664498311144,0.04370166449830537
0.10316066123227574,0.06904908444122165,0.08354136991257916,0.08224947661802834,0.043701664498311255,0.04370166449830326
0.10281451800414548,0.06848368964300494,0.08248015504952771,0.08124811548245914,0.0437016644983112,0.043701664498299264
0.10249200387515611,0.0679395687531652,0.08143972392851445,0.0802638192943958,0.04370166449831109,0.04370166449829127
0.10218898677570426,0.06741555116553094,0.08041750237484097,0.0792966056843144,0.0437016644983112,0.043701664498287884
0.10190210117148446,0.06691055311005656,0.07941192721986312,0.07834617697881868,0.043701664498311144,0.043701664498277726
0.10162860547175318,0.0664235697784174,0.0784229753881826,0.07741244962543814,0.043701664498311366,0.04370166449825841
0.10136626596640103,0.06595366824643706,0.07745196012182332,0.07649579674045098,0.04370166449831103,0.04370166449819768
0.10111326235617613,0.06549998110847449,0.07650089427637641,0.07559701526853924,0.0437016644983112,0.04370166449818841
0.10086811085869152,0.06506170074813145,0.07557176922962933,0.0747171164270568,0.043701664498311255,0.04370166449817248
0.10062960162025636,0.06463807417787615,0.07466601806374346,0.0738570660712457,0.043701664498311255,0.04370166449794166
0.10039674777195645,0.06422839838749489,0.07378428853511537,0.0730175795518972,0.04370166449831092,0.04370166449749868
0.10016874396358866,0.06383201614780609,0.07292651057524235,0.0721990259310542,0.04370166449831103,0.04370166449743629
0.09994493261210535,0.06344831222187636,0.07209214978825806,0.07140144360579082,0.04370166449831103,0.04370166449684676
0.09972477642929728,0.06307670994114023,0.07128050891658061,0.07062463167266092,0.04370166449831109,0.043701664496240245
0.09950783606047303,0.06271666810843618,0.07049096427937285,0.06986826665199214,0.043701664498311144,0.043701664495616965
0.09929375188324041,0.062367678194054144,0.06972307942506506,0.06913200055506252,0.04370166449831109,0.04370166449399987
0.0990822291924115,0.06202926179455537,0.06897659656408267,0.06841551544788399,0.04370166449831109,0.04370166449364277
0.09887302614104898,0.06170096832735983,0.06825134749684342,0.06771853155848051,0.043701664498311255,0.04370166448926294
0.09866594392487754,0.061382372937002994,0.06754714097167719,0.0670407825128399,0.043701664498311144,0.04370166448893276
0.09846081879268892,0.06107307459153355,0.0668636750421685,0.066381978477421,0.04370166449831109,0.04370166448559054
0.09825751554301837,0.06077269434982702,0.06620050056234117,0.065741776084622,0.0437016644983112,0.043701664484842695
0.09805592223057169,0.06048087378263245,0.06555703698070492,0.06511976623520405,0.043701664498310866,0.043701664473738244
0.09785594585733948,0.06019727353199855,0.06493262320635712,0.06451548148606495,0.04370166449831109,0.04370166446811852
0.09765750886519198,0.059921571995345146,0.06432657889752441,0.06392841736420246,0.0437016644983112,0.04370166444709539
0.09746054628085027,0.05965346412190187,0.06373825453949739,0.06335805853587512,0.04370166449831098,0.04370166440542661
0.09726500339185346,0.059392660310522205,0.06316705823574181,0.06280390137360509,0.0437016644983112,0.04370166436432377
0.0970708338547388,0.059138885399035224,0.06261245819445022,0.06226546779342612,0.04370166449831098,0.0437016641396194
0.0968779981550234,0.058891877736327536,0.06207396828107281,0.06174230940913883,0.0437016644983112,0.04370166406857212
0.09668646235353068,0.058651388329259646,0.061551127591892574,0.06123400441914628,0.043701664498311255,0.04370166365765177
0.09649619706579843,0.05841718005734131,0.06104348385977737,0.06074015127400284,0.0437016644983112,0.04370166360380029
0.09630717663119742,0.058189026948820555,0.06055058629587551,0.060260362979503046,0.043701664498311255,0.04370166329190395
0.09611937843647345,0.057966713512492496,0.06007198846468209,0.05979426442798014,0.043701664498311255,0.0437016638475603
0.09593278236497771,0.057750034120112315,0.05960725791908844,0.059341493261543254,0.043701664498311144,0.04370166369080353
0.09574737034821013,0.05753879243482207,0.05915598761977425,0.05890170322002258,0.043701664498311255,0.043701663685736414
0.09556312600063516,0.057332800881459034,0.05871780464661641,0.05847456816036445,0.04370166449831109,0.04370166333858605
0.09538003432228481,0.05713188015503273,0.0582923736405801,0.05805978501297765,0.04370166449831109,0.04370166254898061
0.09519808145653297,0.05693585876402446,0.05787939474982251,0.05765707461759517,0.043701664498311144,0.0437016608780228
0.09501725449278492,0.05674457260549781,0.05747859768232877,0.057266180267975364,0.043701664498311144,0.04370165994330427
0.09483754130572036,0.056557864569303506,0.05708973428865455,0.056886864530811154,0.0437016644983112,0.043701659637121915
0.0946589304242954,0.05637558416892641,0.05671257188805878,0.056518905273817366,0.043701664498311255,0.04370165509764534
0.09448141092496654,0.056197587196763765,0.056346888647506976,0.05616209180721099,0.04370166449831103,0.04370164879050481
0.09430497234463164,0.05602373540182953,0.055992471216635586,0.055816221724570125,0.0437016644983112,0.043701643656128886
0.09412960460962244,0.05585389618807979,0.05564911394825328,0.05548109860672229,0.04370166449831103,0.04370161817701479
0.09395529797776198,0.055687942331715645,0.055316618637020754,0.05515653039838753,0.04370166449831109,0.043701663946261016
0.09378204299105813,0.055525751715980176,0.054994793804998776,0.054842328086665004,0.04370166449831148,0.04370166379807511
0.09360983043705745,0.05536720708209936,0.05468345299257288,0.054538304321082975,0.04370166449831131,0.04370166371446793
0.09343865131724705,0.055212195795144414,0.054382412041520556,0.05424427176364838,0.0437016644983112,0.043701663293628956
0.09326849682119681,0.055060609623697854,0.05409148577292883,0.05396004115609948,0.043701664498311144,0.04370166293364908
0.09309935830537375,0.054912344532314195,0.05381048464717775,0.05368541925677939,0.0437016644983112,0.043701660661970176
0.09293122727576214,0.05476730048584588,0.053539211937379705,0.053420206880055,0.04370166449831109,0.04370165978633189
0.09276409537358082,0.05462538126479555,0.053277461728538755,0.05316419725802701,0.043701664498311255,0.04370165595624964
0.09259795436352569,0.054486494290921506,0.05302501778719221,0.05291717486330183,0.0437016644983112,0.04370165180596958
0.09243279612406574,0.05435055046239112,0.052781653133874507,0.05267891472602926,0.0437016644983112,0.04370164131620585
0.09226861263941355,0.05421746399783939,0.05254713005214329,0.052449182189406585,0.04370166449831103,0.04370164083321404
0.09210539599286105,0.05408715228873712,0.05232120028776721,0.05222773300078265,0.04370166449831092,0.04370163886847217
0.09194313836122586,0.053959535759528776,0.05210360529207242,0.05201431363486275,0.043701664498311144,0.04370162990897325
0.09178183201020335,0.053834537735037546,0.051894076487667806,0.051808661778620146,0.04370166449831103,0.043701628218501765
0.09162146929045778,0.05371208431467711,0.05169233563167697,0.05161050695304292,0.04370166449831098,0.043701619421150195
0.09146204263431784,0.05359210425305111,0.051498095392203125,0.05141957128437841,0.04370166449831109,0.04370160985877386
0.09130354455296069,0.053474528846539415,0.051311060236017836,0.05123557045467109,0.043701664498311255,0.04370158601018859
0.0911459676340004,0.05335929182552179,0.05113092766849475,0.05105821485593259,0.0437016644983112,0.043701578609200875
0.09098930453940157,0.05324632925189127,0.05095738979912978,0.05088721095075338,0.04370166449831103,0.04370152899645019
0.0908335480036655,0.053135579421558166,0.05079013515318609,0.05072226281534081,0.04370166449831092,0.043701441442101696
0.09067869083223151,0.053026982771648246,0.05062885062657807,0.050563073819035964,0.043701664498311144,0.04370140159958619
0.09052472590005994,0.052920481792135265,0.050473223487923546,0.050409348383628594,0.043701664498311144,0.043701368745790226
0.09037164615036347,0.0528160209416515,0.05032294335898546,0.05026079376721021,0.04370166449831098,0.043701287691132296
0.09021944459345876,0.05271354656725247,0.05017770413806322,0.050117121827570776,0.043701664498311144,0.04370127314100258
0.0900681143057186,0.05261300682791281,0.05003720585731064,0.04997805073374895,0.043701664498311144,0.04370110321929338
0.08991764842860578,0.05251435162155782,0.04990115647718818,0.049843306606084326,0.043701664498311144,0.043701035362387675
0.08976804016777651,0.052417532515437903,0.049769273618925025,0.049712625071809624,0.04370166449831109,0.04370039019049343
0.08961928279223852,0.0523225026796727,0.04964128622395669,0.04958575272436011,0.04370166449831109,0.04369969697643444
0.08947136963355917,0.052229216823797664,0.04951693611515484,0.049462448471828624,0.04370166449831042,0.04369914681766274
0.0893242940851105,0.05213763113615988,0.04939597942478141,0.04934248475613334,0.04370166449831142,0.0436971857706856
0.08917804960134945,0.05204770322601654,0.049278187852042965,0.04922564862204559,0.0437016644983112,0.043694877890707695
0.08903262969712483,0.05195939206820216,0.04916334971895281,0.049111742615814635,0.043701664498311366,0.04369406472562154
0.08888802794700973,0.051872657950232604,0.04905127080419097,0.049000585496837556,0.04370166449831142,0.04368519901684065
0.08874423798465297,0.05178746242172888,0.04894177494693508,0.048892012751720615,0.04370166449831098,0.04367707206480059
0.08860125350215076,0.05170376824604356,0.04883470442280369,0.048785876906639825,0.04370166449831109,0.043674629409395704
0.0884590682494304,0.05162153935398478,0.04872992010017407,0.048682047639743486,0.043701664498311144,0.0436734600309171
0.08831767603365148,0.051540740799537466,0.04862730138721677,0.048580411699577,0.043701664498311366,0.04369037317747909
0.08817707071861575,0.051461338717481764,0.04852674597931117,0.048480872638042405,0.04370166449831103,0.04368409153721814
0.08803724622419129,0.051383300282824784,0.048428169415047406,0.048383350367653954,0.043701664498311144,0.04367852816104373
0.08789819652574288,0.05130659367195339,0.04833150444846235,0.048287780553553705,0.04370166449831081,0.043672031672206235
0.087759915653575,0.051231188025433916,0.04823670024638399,0.048194113851568854,0.043701664498311144,0.04365638869762295
0.08762239769238062,0.05115705341237642,0.04814372142272294,0.04810231500491652,0.04370166449831142,0.04363900304702972
0.08748563678069843,0.05108416079629452,0.0480525469254931,0.04801236181399726,0.0437016644983112,0.043637348855127434
0.08734962711037769,0.05101248200239117,0.04796316879620083,0.047924243995791815,0.0437016644983112,0.04359284893881277
0.08721436292605012,0.05094198968620445,0.04787559082410148,0.047837961951311625,0.04370166449831109,0.04353057721301734
0.08707983852460688,0.05087265730355239,0.04778982711923718,0.04775352546091821,0.043701664498311144,0.04329660003381214
0.08694604825468383,0.05080445908171727,0.04770590062813468,0.04767095232799756,0.043701664498311144,0.04322016257092004
0.08681298651615083,0.05073736999181355,0.04762384161499822,0.047590266991379804,0.043701664498311144,0.043215002285947546
0.08668064775960854,0.05067136572228781,0.04754368612971771,0.047511499126224266,0.0437016644983112,0.042683538914608465
0.08654902648588908,0.05060642265349835,0.047465474482526415,0.0474346822520621,0.04370166449831109,0.042008339320162125
0.08641811724556353,0.05054251783332664,0.047389249743938267,0.047359852365495225,0.04370166449831103,0.04100332390801681
0.08628791463845492,0.05047962895377567,0.0473150562876844,0.04728704661386807,0.0437016644983112,0.04091671126952773
0.0861584133131546,0.0504177343285131,0.0472429383935567,0.04721630202502658,0.0437016644983112,0.03969848139401666
0.08602960796654519,0.05035681287131322,0.047172938926105135,0.04714765430706308,0.043701664498311144,0.03722539396951552
0.08590149334332903,0.05029684407536433,0.047105098103810195,0.04708113673059661,0.0437016644983112,0.03580423741233668
0.08577406423555983,0.05023780799339739,0.047039452371576196,0.04701677910462759,0.043701664498311144,0.024124697739859646
0.08564731548218041,0.050179685218606884,0.046976033387227334,0.04695460685525188,0.04370166449831109,0.021071656659401805
0.08552124196856498,0.050122456866324494,0.04691486713027576,0.04689464021463802,0.0437016644983112,0.014724612898272205
0.08539583862606542,0.05006610455641597,0.04685597313878209,0.04683689352564546,0.04370166449831109,0.009359989803945423
0.08527110043156427,0.050010610396367006,0.04679936387777217,0.04678137466546617,0.0437016644983112,-0.08109208617351576
0.08514702240702848,0.0499559569650338,0.04674504424056081,0.0467280845897155,0.043701664498311144,-0.11951069477346077
0.08502359961907224,0.04990212729702348,0.046693011182399935,0.046677016996598486,0.04370166449831103,-0.26406635247702803
0.08490082717852071,0.04984910486768279,0.04664325348418197,0.046628158109111084,0.04370166449831109,-0.38053528600995845
0.08477870023998002,0.04979687357866741,0.046595751642331706,0.04658148657173122,0.043701664498311255,-0.39458462019295815
0.08465721400141091,0.049745417744065656,0.04655047787954231,0.046536973456686115,0.0437016644983112,-0.6715152568272615
0.08453636370370693,0.049694722077054165,0.04650739626959388,0.04649458237364096,0.0437016644983112,-0.9149179736063879
0.08441614463027713,0.04964477167706616,0.04646646296819318,0.046454269675550386,0.043701664498311144,-1.4401406627250048
0.08429655210663217,0.0495955520174452,0.046427626540599454,0.04641598475242803,0.04370166449831109,-1.5897263528201275
0.0841775814999754,0.04954704893356843,0.04639082837584152,0.04637967040399238,0.043701664498311366,-1.6483813817354669
0.08405922821879847,0.04949924861141791,0.04635600317661115,0.046345263281498905,0.04370166449831109,-3.1317614878454236
