gd,bgd,acc,bac,nt,bnt
0.04372586897536562,0.043725866822548476,0.04370967934904968,0.04371030286740207,0.043701664498311366,0.043701664498311366
9.99923394463192e-05,9.998734622015037e-05,9.356757944430613e-05,9.960724219577186e-05,4.1455989579017923e-16,4.1455989579017923e-16
1.2680017948150635,0.2200002670288086,0.026000022888183594,0.032001495361328125,0.0020117759704589844,0.0020020008087158203
85511.0,7774.0,1281.0,1271.0,2.0,2.0
,7773.0,7773.0,27.0,27.0,0.0
0.6585349872926702,0.6585350041044971,0.658661415676721,0.6586565464835596,0.6587240054244692,0.6587240054244692
