bg,bgd,acc,bac,nt,bnt
0.15584823765890685,0.022563535944309376,0.02244854727145043,0.02237063848397136,0.022370638452094443,
0.12012952941156413,0.022563517144836925,0.022448540392219246,0.02237063848396989,0.02237063845209633,
0.09692273922628497,0.022563498347961758,0.022448531794008242,0.022370638483968502,0.022370638452100217,
0.0818129893250677,0.022563479553682847,0.022448521477343136,0.022370638483967115,0.022370638452100328,
0.07194365304915279,0.022563460761999776,0.02244850944284696,0.02237063848396595,0.02237063845210821,
0.06546635529708608,0.022563441972911297,0.022448495691240272,0.022370638483964395,0.022370638452144154,
0.06118510069270941,0.022563423186416937,0.022448480223340533,0.022370638483962896,0.02237063845224077,
0.058326010197235295,0.022563404402516057,0.022448463040061956,0.022370638483961564,0.02237063845301593,
0.056388331433446126,0.022563385621207438,0.022448444142416174,0.022370638483960287,0.022370638455034203,
0.05504803636847569,0.022563366842490384,0.022448423531511913,0.022370638483958843,0.022370638474372845,
0.05409544513143036,0.022563348066364286,0.022448401208554042,0.02237063848395751,0.022370638532492965,
0.053394866108046085,0.022563329292828227,0.022448377174844686,0.022370638483956096,0.022370638522227454,
0.05285848145166444,0.02256331052188132,0.022448351431782032,0.02237063848395468,0.02237063848758672,
0.052429449951302526,0.022563291753523035,0.02244832398086169,0.02237063848395332,0.02237063856881752,
0.05207097390040183,0.022563272987752292,0.02244829482367433,0.022370638483951877,0.02237063894522931,
0.051759224913887236,0.02256325422456848,0.02244826396190805,0.022370638483950572,0.022370641379411055,
0.05147876664004333,0.022563235463970682,0.022448231397346086,0.0223706384839491,0.022370645240248038,
0.051219593063848184,0.02256321670595826,0.02244819713186802,0.02237063848394774,0.022370665124758077,
0.05097521216306483,0.02256319795053016,0.022448161167449188,0.02237063848394638,0.02237067919264804,
0.05074140594973073,0.022563179197685856,0.022448123506160406,0.02237063848394502,0.02237065806824448,
0.05051542816032792,0.022563160447424485,0.022448084150167913,0.022370638483943633,0.022370642782676115,
0.050295485122381245,0.022563141699745354,0.022448043101733012,0.0223706384839423,0.02237064587101459,
0.05008039984772453,0.02256312295464727,0.02244800036321251,0.022370638483940802,0.02237068202907247,
0.04986939468091947,0.02256310421212976,0.022447955937057423,0.022370638483939498,0.022370841910668432,
0.04966195065775672,0.022563085472192074,0.022447909825813878,0.022370638483938193,0.022371899660392686,
0.049457716498389925,0.022563066734833298,0.022447862032122012,0.022370638483936722,0.022371987535948407,
0.049256449716201994,0.022563048000052655,0.022447812558716668,0.022370638483935418,0.022372727833457035,
0.049057978506960837,0.022563029267849616,0.022447761408426026,0.02237063848393403,0.022375503449965223,
0.04886217708378318,0.02256301053822285,0.0224477085841725,0.022370638483932642,0.02239751225627687,
0.04866894971219041,0.022562991811171967,0.02244765408897134,0.022370638483931365,0.022387699279431544,
0.048478220374595454,0.022562973086696192,0.02244759792593176,0.02237063848392984,0.022372382356501547,
0.0482899260773659,0.022562954364794358,0.02244754009825553,0.02237063848392848,0.02237615219655456,
0.0481040125148971,0.022562935645466214,0.02244748060923704,0.022370638483927008,0.022382703928211428,
0.04792043125887033,0.022562916928710597,0.02244741946226317,0.02237063848392576,0.022376636441994807,
0.04773913793447718,0.022562898214526922,0.02244735666081299,0.022370638483924482,0.022371847899569502,
0.047560091035353136,0.022562879502914218,0.022447292208457287,0.02237063848392304,0.022375487799055432,
0.04738325115188588,0.022562860793871847,0.022447226108858492,0.02237063848392154,0.022377486961892373,
0.04720858046709306,0.022562842087398893,0.02244715836577027,0.022370638483920208,0.022378195712083354,
0.04703604242572698,0.02256282338349455,0.022447088983036795,0.022370638483918875,0.022380273886200563,
0.04686560151556052,0.02256280468215846,0.022447017964593252,0.022370638483917404,0.0223755477260085,
0.04669722312135263,0.02256278598338926,0.022446945314465172,0.02237063848391599,0.02237451965416795,
0.04653087342593379,0.022562767287186508,0.02244687103676765,0.022370638483914657,0.022380670539270453,
0.04636651934186925,0.02256274859354948,0.022446795135705605,0.022370638483913297,0.02244115965916174,
0.046204128462996735,0.022562729902476902,0.02244671761557268,0.022370638483911853,0.022419089045535273,
0.046043669028910356,0.022562711213968606,0.02244663848075215,0.02237063848391055,0.022377351217814617,
0.0458851098979062,0.022562692528023287,0.022446557735715605,0.022370638483909105,0.02238314853591153,
0.04572842052548545,0.022562673844640724,0.022446475385022036,0.022370638483907718,0.02240392485832135,
0.045573570946537106,0.02256265516381964,0.022446391433319196,0.02237063848390644,0.02241900268957986,
0.04542053175997782,0.022562636485559562,0.022446305885341328,0.02237063848390511,0.022403217374737633,
0.04526927411506379,0.022562617809859492,0.022446218745910462,0.02237063848390372,0.02239651259220385,
0.045119769698858,0.02256259913671882,0.022446130019934424,0.022370638483902222,0.02251455107539138,
0.04497199072452143,0.02256258046613671,0.022446039712407745,0.022370638483900834,0.022754487081352665,
0.04482590992021063,0.02256256179811225,0.022445947828410556,0.022370638483899502,0.022659253976442223,
0.04468150051843925,0.022562543132644858,0.022445854373108004,0.022370638483898114,0.022394943031736197,
0.0445387362458107,0.022562524469733752,0.022445759351750832,0.02237063848389681,0.022380377197282503,
0.04439759131305912,0.022562505809377992,0.02244566276967347,0.02237063848389534,0.022384204600614105,
0.04425804040535877,0.022562487151576882,0.022445564632294773,0.02237063848389398,0.022404503360063416,
0.04412005867287125,0.02256246849632973,0.022445464945117316,0.022370638483892535,0.022442887036439402,
0.04398362172151346,0.02256244984363559,0.02244536371372638,0.02237063848389112,0.022659075422435976,
0.04384870560393042,0.02256243119349391,0.02244526094379029,0.02237063848388987,0.022683947749620487,
0.04371528681066336,0.02256241254590377,0.022445156641059255,0.0223706384838884,0.022503541972096613,
0.04358334226150526,0.02256239390086434,0.022445050811365663,0.02237063848388718,0.022614634247376003,
0.0434528492970363,0.022562375258374956,0.022444943460622424,0.022370638483885735,0.02257575279743898,
0.04332378567033529,0.022562356618434837,0.02244483459482388,0.02237063848388432,0.022516223042159528,
0.043196129538861816,0.022562337981043096,0.02244472422004437,0.022370638483882932,0.022611999392695342,
0.04306985945650377,0.022562319346199122,0.022444612342437803,0.022370638483881627,0.023433570758813055,
0.042944954365788574,0.02256230071390211,0.022444498968237775,0.02237063848388024,0.023388893075802497,
0.04282139359025236,0.022562282084151064,0.02244438410375657,0.02237063848387888,0.02278525718489091,
0.04269915682696512,0.02256226345694548,0.022444267755384023,0.022370638483877353,0.02291059841642809,
0.04257822413920764,0.022562244832284556,0.022444149929588708,0.022370638483876132,0.02298234286731296,
0.04245857594929728,0.022562226210167652,0.022444030632915668,0.022370638483874716,0.023542045407504958,
0.042340193031559586,0.022562207590593547,0.022443909871986495,0.022370638483873218,0.02488013516815149,
0.04222305650544261,0.022562188973561742,0.022443787653499886,0.022370638483872024,0.026831501821727916,
0.0421071478287709,0.02256217035907157,0.02244366398422884,0.022370638483870525,0.029478284844958152,
0.04199244879113631,0.022562151747122117,0.022443538871022156,0.02237063848386911,0.04572022479994678,
0.04187894150742272,0.022562133137712576,0.022443412320802936,0.022370638483867916,0.07669449828881816,
0.04176660841146279,0.02256211453084242,0.022443284340567887,0.022370638483866445,0.0985023217522463,
0.04165543224982163,0.02256209592651054,0.022443154937387494,0.022370638483864974,0.48489430509406406,
0.04154539607570837,0.022562077324716406,0.02244302411840471,0.022370638483863614,2.6719796527553794,
0.04143648324300933,0.022562058725459216,0.022442891890834538,0.022370638483862226,22.586225285392388,
0.0413286774004431,0.02256204012873808,0.02244275826196404,0.022370638483860894,24.244157554614006,
0.0412219624858331,0.022562021534552418,0.022442623239150722,0.022370638483859534,7.1966260785893725,
0.04111632272049642,0.022562002942901394,0.02244248682982289,0.02237063848385812,2.0578317593243693,
