bg,bgd,acc,bac,nt,bnt
0.11267126540861862,0.022448537275006814,0.022384381086362537,0.022370638460868425,0.022370638452097996,
0.0759241334844705,0.022448523518698305,0.022384378744805117,0.022370638460867315,0.02237063845209944,
0.0619728356359269,0.022448509764882663,0.022384375818401164,0.022370638460866094,0.022370638452121977,
0.05647902100871263,0.0224484960135595,0.022384372307495737,0.02237063846086501,0.0223706384521207,
0.054128457155451476,0.022448482264728425,0.022384368212497258,0.02237063846086368,0.022370638452127084,
0.05295133825406301,0.022448468518388803,0.022384363533877683,0.022370638460862596,0.022370638452107128,
0.05221734296986624,0.02244845477454052,0.022384358272173027,0.02237063846086132,0.02237063845210066,
0.051655524684546456,0.02244844103318261,0.022384352427982396,0.0223706384608601,0.02237063845209933,
0.05116519578561221,0.022448427294314843,0.02238434600196837,0.0223706384608591,0.022370638452098218,
0.050708778511449726,0.02244841355793689,0.022384338994856784,0.022370638460857878,0.022370638452097302,
0.05027209415335057,0.02244839982404792,0.022384331407436703,0.02237063846085674,0.02237063845210155,
0.04984964549810367,0.022448386092647654,0.022384323240560056,0.022370638460855546,0.022370638452099884,
0.04943916199257026,0.022448372363735786,0.02238431449514211,0.02237063846085427,0.022370638452101216,
0.049039577766800735,0.02244835863731151,0.022384305172160363,0.02237063846085316,0.022370638452118202,
0.048650281918520805,0.02244834491337455,0.022384295272654953,0.022370638460851966,0.022370638452129082,
0.048270840322844705,0.02244833119192427,0.022384284797728776,0.022370638460850828,0.022370638452152564,
0.047900892207056706,0.022448317472960416,0.022384273748547012,0.02237063846084983,0.022370638452196806,
0.04754011150807724,0.022448303756482324,0.022384262126336457,0.022370638460848385,0.02237063845234402,
0.04718819225166687,0.022448290042489827,0.022384249932385997,0.02237063846084736,0.022370638452790997,
0.046844842846494705,0.02244827633098201,0.02238423716804655,0.022370638460846165,0.022370638457127473,
0.04650978369383546,0.02244826262195876,0.02238422383472985,0.022370638460845055,0.022370638461746944,
0.0461827460372872,0.02244824891541941,0.022384209933909383,0.022370638460843806,0.022370638458308806,
0.04586347128281401,0.022448235211363493,0.022384195467119394,0.022370638460842696,0.022370638453841046,
0.045551710503411835,0.022448221509790506,0.022384180435954998,0.022370638460841502,0.02237063845261647,
0.04524722402209211,0.02244820781070031,0.02238416484207173,0.022370638460840336,0.022370638452642005,
0.04494978103337838,0.022448194114092018,0.02238414868718558,0.02237063846083917,0.022370638453040936,
0.04465915924817293,0.022448180419965325,0.022384131973072013,0.022370638460838088,0.022370638454481423,
0.044375144556009216,0.022448166728319646,0.022384114701567093,0.02237063846083681,0.02237063847933332,
0.04409753070211245,0.022448153039154706,0.022384096874565412,0.022370638460835784,0.02237063851912216,
0.043826118977970174,0.022448139352469892,0.02238407849402116,0.022370638460834508,0.022370638908837587,
0.0435607179246027,0.022448125668264735,0.022384059561947445,0.022370638460833453,0.0223706392133666,
0.04330114304791585,0.0224481119865389,0.022384040080415224,0.02237063846083212,0.022370640819403348,
0.04304721654560631,0.022448098307291664,0.022384020051554515,0.02237063846083101,0.02237064757950577,
0.04279876704513194,0.022448084630522724,0.022383999477552624,0.022370638460829845,0.02237070880148742,
0.04255562935228713,0.022448070956231553,0.02238397836065456,0.02237063846082868,0.022370738780965876,
0.042317644209948574,0.022448057284417955,0.022383956703162483,0.022370638460827513,0.022370788157450333,
0.042084658066571495,0.022448043615080876,0.022383934507435144,0.022370638460826292,0.02237122185930354,
0.0418565228540379,0.022448029948220344,0.02238391177588825,0.022370638460825182,0.02237113314494646,
0.04163309577447177,0.02244801628383572,0.022383888510992905,0.02237063846082399,0.02237276519724743,
0.0414142390956557,0.022448002621926533,0.022383864715276452,0.022370638460822878,0.0223815251196883,
0.04119981995469507,0.0224479889624922,0.02238384039132124,0.022370638460821685,0.022393486744275132,
0.040989710169591936,0.02244797530553236,0.02238381554176455,0.02237063846082052,0.022414574248662472,
0.04078378605840585,0.02244796165104665,0.022383790169298395,0.02237063846081938,0.022530469841280848,
0.04058192826569004,0.02244794799903435,0.022383764276668272,0.022370638460818187,0.022530884321811634,
0.040384021595905484,0.02244793434949513,0.022383737866674164,0.022370638460816966,0.02273175885950232,
0.040189954853527665,0.02244792070242871,0.02238371094216829,0.02237063846081594,0.022580552402001658,
0.03999962068957133,0.02244790705783431,0.022383683506056545,0.022370638460814746,0.02238978969612107,
0.03981291545427265,0.02244789341571149,0.02238365556129643,0.02237063846081347,0.022374309389701225,
0.03962973905567552,0.022447879776059915,0.022383627110898002,0.022370638460812414,0.022374588600308748,
0.039449994823880424,0.02244786613887914,0.02238359815792207,0.02237063846081122,0.022374363998435204,
0.03927358938072731,0.022447852504168447,0.022383568705480833,0.02237063846081014,0.022371366303507362,
0.039100432514686506,0.022447838871927583,0.022383538756736848,0.022370638460808806,0.022370744554229632,
0.03893043706074875,0.022447825242155967,0.022383508314902406,0.02237063846080764,0.022371626211306866,
0.038763518785108725,0.02244781161485329,0.022383477383239564,0.022370638460806502,0.022371223441352867,
0.03859959627444595,0.022447797990018975,0.022383445965059368,0.02237063846080531,0.022370739626278585,
0.03843859082961712,0.022447784367652462,0.022383414063721158,0.022370638460804254,0.022370846610035106,
0.038280426363579395,0.022447770747753476,0.02238338168263221,0.02237063846080309,0.02237166393651338,
0.038125029303371666,0.02244775713032135,0.0223833488252477,0.022370638460801923,0.022372012898502686,
0.03797232849598936,0.02244774351535575,0.022383315495068945,0.022370638460800923,0.02237413617279818,
0.037822255117994724,0.02244772990285618,0.022383281695644353,0.02237063846079959,0.022415198600217595,
0.0376747425887089,0.022447716292821968,0.02238324743056802,0.022370638460798425,0.022521716854299184,
0.037529726486841775,0.022447702685252924,0.02238321270347901,0.02237063846079726,0.023575727784903383,
0.03738714447041927,0.02244768908014866,0.022383177518061487,0.022370638460796094,0.02390086699680108,
0.03724693619987396,0.02244767547750845,0.02238314187804344,0.022370638460794928,0.023582408776469693,
0.037109043264170194,0.022447661877331743,0.02238310578719671,0.022370638460793846,0.023522208125395322,
0.03697340910984223,0.02244764827961815,0.022383069249336668,0.02237063846079257,0.023169812232843562,
0.036839978972824566,0.022447634684367473,0.02238303226832003,0.02237063846079146,0.022952449203953812,
0.0367086998129636,0.022447621091578968,0.02238299484804626,0.022370638460790293,0.023862286549639095,
0.036579520251100534,0.022447607501252215,0.022382956992455988,0.022370638460789155,0.025111484570954495,
0.036452390508622284,0.022447593913386882,0.022382918705530136,0.02237063846078799,0.03879543913159514,
0.03632726234937941,0.022447580327982525,0.02238287999129049,0.022370638460786824,0.04490726996093444,
0.03620408902387651,0.0224475667450382,0.02238284085379741,0.022370638460785658,0.08554234437081357,
0.03608282521564207,0.022447553164553796,0.022382801297150867,0.02237063846078452,0.18436996069825243,
0.03596342698969071,0.022447539586529064,0.02238276132548858,0.0223706384607833,1.0065676367573182,
0.03584585174299243,0.022447526010963087,0.02238272094298649,0.0223706384607823,3.0953854667796183,
0.03573005815686825,0.022447512437855754,0.022382680153857,0.022370638460781023,11.228233791134318,
0.03561600615123481,0.0224474988672064,0.022382638962349183,0.02237063846077983,17.694004500961427,
0.035503656840622316,0.02244748529901458,0.022382597372747615,0.02237063846077872,16.022550899207747,
0.03539297249189646,0.02244747173327999,0.022382555389372505,0.02237063846077758,21.45823691065169,
0.03528391648361337,0.02244745817000174,0.022382513016578037,0.02237063846077636,16.734734241989898,
0.03517645326694288,0.022447444609179856,0.022382470258752257,0.022370638460775277,32.975971513533864,
0.035070548328098194,0.02244743105081362,0.0223824271203166,0.022370638460774056,180.28238599489742,
0.034966168152208904,0.022447417494902505,0.02238238360572503,0.022370638460772863,1337.830571666052,
0.034863280188582396,0.022447403941446287,0.02238233971946274,0.02237063846077178,1960.8621982278694,
0.03476185281729541,0.022447390390444272,0.022382295466047086,0.022370638460770503,5416.523526710601,
0.03466185531706345,0.022447376841896155,0.022382250850025126,0.022370638460769393,43878.93940812545,
0.03456325783433817,0.022447363295801326,0.022382205875974004,0.022370638460768283,146216.1014780901,
0.03446603135358059,0.022447349752159396,0.022382160548500146,0.022370638460767034,199536.38103174002,
0.03437014766866628,0.02244733621096981,0.022382114872238346,0.022370638460766007,355588.32705698814,
0.034275579355375174,0.022447322672232317,0.022382068851851233,0.022370638460764786,514717.13996953034,
0.03418229974492373,0.022447309135946086,0.022382022492028447,0.022370638460763703,229754.14859300668,
0.03409028289849739,0.022447295602110923,0.02238197579748591,0.022370638460762565,2682.944575048538,
0.0339995035827442,0.02244728207072641,0.02238192877296563,0.0223706384607614,26029.621346041044,
0.03390993724619043,0.02244726854179202,0.022381881423234468,0.022370638460760178,137920.6659671838,
0.03382155999654202,0.022447255015307088,0.02238183375308353,0.022370638460759068,176086.6162871837,
0.03373434857883642,0.02244724149127139,0.022381785767327744,0.022370638460757875,511220.1576634277,
0.03364828035441206,0.022447227969684347,0.02238173747080449,0.02237063846075671,1616910.1688191271,
0.03356333328066133,0.02244721445054551,0.022381688868374133,0.022370638460755626,868243.069858082,
0.03347948589153735,0.022447200933854466,0.022381639964917682,0.022370638460754405,189416.198238518,
0.03339671727878482,0.022447187419610576,0.022381590765337744,0.022370638460753323,161205.47748410568,
0.03331500707386484,0.022447173907813617,0.02238154127455641,0.022370638460752018,65643.32515337126,
0.03323433543054824,0.022447160398463034,0.02238149149751531,0.022370638460750936,21194.238674624346,
0.03315468300815,0.02244714689155833,0.022381441439175115,0.022370638460749853,34732.70444466123,
0.03307603095537931,0.022447133387098833,0.022381391104513843,0.02237063846074852,47182.39915655826,
0.03299836089478189,0.022447119885084604,0.02238134049852697,0.022370638460747466,116734.42653556589,
0.03292165490775065,0.022447106385514726,0.02238128962622654,0.0223706384607463,61639.10708207319,
0.032845895520083046,0.022447092888388753,0.02238123849264051,0.022370638460745024,5160.349771343785,
0.032771065688062234,0.022447079393706493,0.022381187102811645,0.022370638460744136,3834.3953069625804,
0.0326971487850444,0.022447065901467195,0.02238113546179682,0.02237063846074283,3164.910261906627,
0.03262412858852862,0.022447052411670443,0.022381083574667032,0.02237063846074172,5608.666820638861,
0.03255198926769434,0.022447038924316015,0.02238103144650616,0.02237063846074064,5393.842907528138,
0.03248071537138536,0.02244702543940319,0.022380979082409796,0.022370638460739306,1393.242470393194,
0.03241029181652427,0.02244701195693169,0.02238092648748527,0.022370638460738307,562.7236657615263,
0.03234070387694052,0.02244699847690093,0.022380873666850515,0.02237063846073703,1183.6437114270577,
0.03227193717259588,0.022446984999310415,0.02238082062563343,0.022370638460735975,3467.7532061572415,
0.03220397765919228,0.02244697152415978,0.02238076736897146,0.022370638460734754,5593.654077021375,
0.03213681161814605,0.02244695805144853,0.022380713902010213,0.0223706384607337,15364.481380728706,
0.032070425646916506,0.022446944581176215,0.02238066022990315,0.022370638460732506,117267.76350737152,
0.032004806649673145,0.022446931113342228,0.022380606357811222,0.022370638460731423,108708.48194184594,
0.0319399418282898,0.022446917647946346,0.022380552290901135,0.02237063846073037,71305.62364472984,
0.03187581867365277,0.02244690418498793,0.022380498034345636,0.022370638460729037,193478.879072497,
0.031812424957269964,0.022446890724466706,0.022380443593322447,0.0223706384607279,1331520.9648625304,
0.03174974872317232,0.0224468772663817,0.02238038897301295,0.022370638460726816,4253155.53080691,
0.031687778280092144,0.022446863810732992,0.0223803341786028,0.022370638460725484,3343641.6415382647,
0.031626502193911804,0.022446850357520032,0.022380279215279464,0.02237063846072454,3262708.222225119,
0.03156590928037062,0.02244683690674215,0.022380224088233314,0.02237063846072332,22249807.935010225,
0.0315059885980192,0.022446823458399018,0.022380168802655448,0.022370638460722153,42117267.71840123,
0.03144672944141466,0.022446810012490354,0.02238011336373799,0.022370638460721043,77571846.27390769,
0.03138812133454444,0.02244679656901527,0.022380057776672402,0.022370638460719877,162491231.0077241,
0.03133015402447273,0.022446783127973574,0.022380002046649805,0.02237063846071871,505813017.2358109,
0.03127281747519936,0.02244676968936485,0.022379946178859605,0.0223706384607176,850262514.5937607,
0.031216101861724133,0.022446756253188455,0.02237989017848896,0.02237063846071638,4771561187.341953,
0.0311599975643084,0.022446742819443977,0.02237983405072186,0.022370638460715242,3867748835.4137278,
0.031104495162926876,0.022446729388131026,0.022379777800738937,0.02237063846071402,3477865418.9940414,
0.031049585431902088,0.022446715959249186,0.022379721433716332,0.022370638460712966,18885622794.961746,
0.03099525933471539,0.02244670253279779,0.022379664954825434,0.022370638460711773,32716997469.30525,
0.030941508018987512,0.02244668910877648,0.02237960836923114,0.022370638460710607,35933513323.98068,
0.030888322811621877,0.02244667568718503,0.022379551682092325,0.022370638460709552,23242521450.151882,
0.030835695214106174,0.022446662268022555,0.022379494898560975,0.022370638460708303,1759464014.5007331,
0.030783616897964883,0.022446648851288803,0.022379438023780757,0.022370638460707137,3070282909.282596,
0.030732079700357046,0.022446635436983414,0.02237938106288706,0.022370638460706027,18820260502.103462,
0.0306810756198162,0.022446622025105722,0.022379324021005897,0.022370638460705,10499069776.504082,
0.030630596812124627,0.02244660861565531,0.02237926690325373,0.022370638460703834,563740250.9887,
0.03058063558631821,0.02244659520863193,0.02237920971473606,0.022370638460702558,1055573575.5482309,
0.03053118440081709,0.022446581804034943,0.022379152460547308,0.022370638460701586,2900218165.4114823,
0.030482235859678214,0.022446568401863737,0.02237909514577019,0.02237063846070031,14216963931.966291,
0.030433782708963547,0.022446555002118063,0.022379037775474314,0.022370638460699144,106899591774.53316,
0.03038581783322178,0.022446541604797338,0.022378980354716943,0.022370638460698034,293273151628.3269,
0.030338334252078242,0.02244652820990148,0.02237892288854018,0.022370638460696896,1161399191607.1,
0.030291325116929307,0.022446514817429486,0.022378865381972785,0.02237063846069573,972366625457.6342,
0.030244783707738615,0.022446501427381166,0.022378807840027742,0.022370638460694647,272222194559.57477,
0.030198703429929086,0.022446488039756046,0.02237875026770214,0.02237063846069351,124425391897.04071,
0.030153077811370554,0.022446474654553628,0.022378692669976802,0.022370638460692344,102437360883.65924,
0.03010790049945672,0.022446461271773493,0.022378635051815227,0.022370638460691122,209937984942.19604,
0.030063165258269825,0.022446447891415283,0.02237857741816343,0.022370638460690012,1080805182749.514,
0.03001886596583006,0.022446434513478136,0.02237851977394878,0.022370638460689013,1425803458526.9473,
0.02997499661142583,0.022446421137961997,0.022378462124079818,0.02237063846068779,4779330559438.382,
0.029931551293022524,0.02244640776486634,0.022378404473445274,0.022370638460686598,3032242002953.9946,
0.029888524214747553,0.022446394394190466,0.022378346826913892,0.022370638460685544,2046690734888.2236,
0.029845909684447863,0.02244638102593416,0.022378289189333295,0.022370638460684322,1927091944537.4001,
0.02980370211131886,0.02244636766009689,0.022378231565529788,0.022370638460683184,2383757281972.28,
0.02976189600360077,0.02244635429667821,0.02237817396030775,0.02237063846068199,7121189997551.765,
0.029720485966341553,0.022446340935677628,0.02237811637844858,0.022370638460680853,16726249416748.955,
0.029679466699222973,0.022446327577094832,0.022378058824710972,0.02237063846067977,10144221028895.03,
0.029638832994448278,0.022446314220929048,0.022378001303829304,0.022370638460678577,15813733695795.545,
0.029598579734689434,0.022446300867180163,0.02237794382051342,0.022370638460677494,75705077041496.38,
0.029558701891091305,0.022446287515847457,0.02237788637944918,0.02237063846067619,41925472774103.04,
0.02951919452133181,0.022446274166930652,0.022377828985295917,0.02237063846067508,7697500911508.33,
0.029480052767735493,0.022446260820429054,0.022377771642687255,0.02237063846067397,39545985579457.76,
0.02944127185543846,0.02244624747634244,0.022377714356230316,0.022370638460672915,202562910278706.28,
0.029402847090604034,0.022446234134670312,0.022377657130504797,0.02237063846067172,1308236466240174.2,
0.02936477385868691,0.022446220795412114,0.022377599970062834,0.022370638460670583,3502682887655765.0,
0.029327047622743213,0.022446207458567374,0.02237754287942814,0.02237063846066953,2.2039414839897344e+16,
0.029289663921787085,0.022446194124135732,0.02237748586309582,0.022370638460668307,1.7733122883570264e+16,
0.029252618369190103,0.0224461807921168,0.0223774289255316,0.02237063846066714,7987662853933230.0,
0.02921590665112403,0.022446167462509797,0.02237737207117113,0.02237063846066606,1.3709952802337214e+17,
0.02917952452504366,0.022446154135314672,0.02237731530442047,0.022370638460664838,2.550556555561223e+17,
0.02914346781821009,0.022446140810530674,0.02237725862965384,0.022370638460663728,7.258823875139448e+17,
0.02910773242625206,0.022446127488157525,0.022377202051214767,0.02237063846066259,5.7328928567095885e+17,
0.02907231431176499,0.022446114168194725,0.022377145573414914,0.022370638460661424,1.551149330167462e+17,
