bg,bgd,acc,bac,nt,bnt
0.10302237342522255,0.022371212639586552,0.022370646640102382,,,
0.06732337868751828,0.022371212313635563,0.022370646637273756,,,
0.0547895885657807,0.02237121198788916,0.02237064663373925,,,
0.04976240063858056,0.022371211662347373,0.0223706466295,,,
0.047230181950028316,0.022371211337010033,0.02237064662455654,,,
0.04558099703605431,0.02237121101187703,0.022370646618910306,,,
0.04428961853821892,0.02237121068694825,0.022370646612562856,,,
0.04317915358856392,0.02237121036222331,0.022370646605515326,,,
0.04218518527880849,0.022371210037702288,0.022370646597769495,,,
0.04128030758458637,0.022371209713385076,0.02237064658932722,,,
0.0404498744678517,0.02237120938927159,0.022370646580190362,,,
0.03968411830271282,0.022371209065361386,0.022370646570361086,,,
0.03897551418423831,0.022371208741654797,0.022370646559841445,,,
0.038317837015266004,0.02237120841815124,0.02237064654863416,,,
0.03770577457633595,0.022371208094850936,0.022370646536741617,,,
0.03713473131938219,0.022371207771753387,0.022370646524166676,,,
0.036600704226743885,0.02237120744885876,0.022370646510912,,,
0.036100191104025764,0.02237120712616672,0.022370646496980756,,,
0.035630117174749426,0.02237120680367724,0.02237064648237619,,,
0.035187774218149726,0.022371206481390238,0.022370646467101324,,,
0.034770769362070825,0.022371206159305462,0.022370646451159798,,,
0.03437698172579681,0.022371205837422803,0.02237064643455533,,,
0.03400452559340461,0.022371205515742176,0.022370646417291362,,,
0.033651719071046554,0.022371205194263333,0.02237064639937203,,,
0.03331705736763782,0.022371204872986244,0.022370646380801218,,,
0.03299918998101595,0.022371204551910717,0.022370646361583285,,,
0.032696901187097366,0.02237120423103675,0.022370646341722367,,,
0.03240909332520159,0.022371203910364068,0.022370646321223014,,,
0.03213477245268792,0.02237120358989267,0.02237064630008953,,,
0.03187303600914923,0.022371203269622192,0.02237064627832716,,,
0.03162306218679625,0.022371202949552693,0.02237064625594007,,,
0.03138410075108386,0.022371202629683923,0.022370646232933805,,,
0.031155465095521,0.022371202310015964,0.022370646209313283,,,
0.03093652534817176,0.0223712019905484,0.02237064618508358,,,
0.030726702375611842,0.022371201671281205,0.022370646160250363,,,
0.030525462553893795,0.02237120135221432,0.022370646134818678,,,
0.03033231319610996,0.022371201033347582,0.022370646108794467,,,
0.03014679854302535,0.022371200714680656,0.022370646082183282,,,
0.02996849623747949,0.022371200396213736,0.022370646054991172,,,
0.029797014215254408,0.0223712000779466,0.02237064602722391,,,
0.029631987955225758,0.02237119975987875,0.02237064599888758,,,
0.029473078040156725,0.022371199442010548,0.02237064596998839,,,
0.029319967986706746,0.022371199124341712,0.022370645940532674,,,
0.029172362309321936,0.022371198806871967,0.022370645910526815,,,
0.029029984787830143,0.02237119848960148,0.02237064587997714,,,
0.028892576912920576,0.02237119817252972,0.022370645848890508,,,
0.028759896487383946,0.02237119785565661,0.022370645817273577,,,
0.028631716364119097,0.02237119753898245,0.022370645785133064,,,
0.02850782330456536,0.022371197222506606,0.0223706457524758,,,
0.028388016943478644,0.022371196906229296,0.022370645719309107,,,
0.028272108847884475,0.02237119659015016,0.022370645685639706,,,
0.02815992165967432,0.02237119627426923,0.022370645651474924,,,
0.028051288312704925,0.022371195958586138,0.022370645616822254,,,
0.02794605131644537,0.02237119564310089,0.022370645581688886,,,
0.027844062099235373,0.022371195327813564,0.022370645546082146,,,
0.02774518040508675,0.022371195012723777,0.022370645510009612,,,
0.027649273738705488,0.022371194697831304,0.022370645473478917,,,
0.027556216854055515,0.022371194383136422,0.022370645436497943,,,
0.027465891282337618,0.02237119406863841,0.02237064539907402,,,
0.027378184895730046,0.02237119375433763,0.022370645361215358,,,
0.027292991503656494,0.022371193440233916,0.022370645322929705,,,
0.027210210478698926,0.02237119312632682,0.022370645284225082,,,
0.027129746409586597,0.022371192812616597,0.022370645245109427,,,
0.027051508778964367,0.02237119249910266,0.0223706452055909,,,
0.026975411663876375,0.022371192185785232,0.022370645165677744,,,
0.026901373457113992,0.022371191872664176,0.022370645125378202,,,
0.02682931660775348,0.022371191559739212,0.02237064508470113,,,
0.026759167379374837,0.022371191247010314,0.022370645043655407,,,
0.0266908556245892,0.022371190934477148,0.02237064500225089,,,
0.026624314574634544,0.022371190622139936,0.022370644960499703,,,
0.026559480642904004,0.022371190309998207,0.022370644918417393,,,
0.026496293241377006,0.022371189998052016,0.0223706448760288,,,
0.026434694609007825,0.022371189686301224,0.022370644833378223,,,
0.026374629651207043,0.022371189374745498,0.022370644790551203,,,
0.026316045789624598,0.022371189063385144,0.022370644747724766,,,
0.026258892821504842,0.022371188752219662,0.022370644705274584,,,
0.026203122787944372,0.022371188441248996,0.02237064466401026,,,
0.02614868985043456,0.02237118813047298,0.02237064462568869,,,
0.026095550175119553,0.022371187819891697,0.02237064459413604,,,
0.026043661824244058,0.02237118750950487,0.022370644577701188,,,
0.025992984654301582,0.02237118719931233,0.022370644594621153,,,
0.025943480220437687,0.022371186889313804,0.022370644684761493,,,
0.0258951116866854,0.02237118657950954,0.02237064493531704,,,
0.025847843741648918,0.022371186269899118,0.02237064553708698,,,
0.02580164251927594,0.022371185960482626,0.022370646907758723,,,
0.025756475524383565,0.0223711856512597,0.022370649962071137,,,
0.025712311562629014,0.0223711853422304,0.022370656704077757,,,
0.025669120674635892,0.022371185033394386,0.02237067152598171,,,
0.025626874074007072,0.022371184724751803,0.022370704057473212,,,
0.025585544088975787,0.02237118441630226,0.022370775418619537,,,
0.025545104107460442,0.022371184108045866,0.022370931946436606,,,
0.02550552852530638,0.02237118379998229,0.022371275337738444,,,
0.025466792697513146,0.022371183492111507,0.022372028862381016,,,
0.025428872892257842,0.022371183184433513,0.022373682855854837,,,
0.02539174624753812,0.02237118287694781,0.022377314512807278,,,
0.025355390730271793,0.02237118256965459,0.022385291005625002,,,
0.025319785097697972,0.022371182262553635,0.022402815860341735,,,
0.02528490886093701,0.02237118195564497,0.0224413308968944,,,
0.025250742250576635,0.022371181648928123,0.022526002421664304,,,
0.025217266184157455,0.022371181342403318,0.022712199651354514,,,
0.025184462235441157,0.02237118103606997,0.02312177648109834,,,
0.02515231260535314,0.022371180729928414,0.024022977063893475,,,
0.025120800094497214,0.022371180423978537,0.02600646290061695,,,
0.02508990807714534,0.02237118011821973,0.030373189430274145,,,
0.02505962047661467,0.02237117981265238,0.039989309841896775,,,
0.025029921741947958,0.0223711795072761,0.061170902659314214,,,
0.02500079682581821,0.022371179202090585,0.10784006846534061,,,
0.024972231163585018,0.022371178897096222,0.2106919157216254,,,
0.024944210653434218,0.022371178592292373,0.4374186747311265,,,
0.024916721637535916,0.022371178287679233,0.9373382401401843,,,
0.02488975088416162,0.022371177983256635,2.0398982986331564,,,
0.024863285570703192,0.022371177679024162,4.472143144866782,,,
0.02483731326754171,0.02237117737498215,9.838918772404522,,,
0.02481182192271686,0.02237117707113004,21.68347897422528,,,
0.024786799847349744,0.022371176767468,47.83049196996579,,,
0.024762235701775437,0.02237117646399575,105.56310311888913,,,
0.02473811848234761,0.02237117616071327,233.06441904067705,,,
0.02471443750887209,0.022371175857620468,514.7086750540884,,,
0.024691182412637652,0.022371175554716932,1136.977938095357,,,
0.024668343125009012,0.022371175252002773,2512.1135012361233,,,
0.024645909866550547,0.02237117494947788,5551.60491832273,,,
0.024623873136650737,0.02237117464714225,12271.200541796341,,,
0.02460222370362078,0.02237117434499522,27129.556764298937,,,
0.024580952595239958,0.022371174043037317,59990.68260193138,,,
0.024560051089725116,0.022371173741267902,132681.0430499685,,,
0.024539510707098533,0.022371173439687142,293505.69350255426,,,
0.02451932320093614,0.022371173138294925,649389.7634039895,,,
0.024499480550472935,0.02237117283709092,1437058.0821832886,,,
0.024479974953047184,0.02237117253607515,3180694.3386614886,,,
0.02446079881686722,0.022371172235247566,7041206.302320698,,,
0.024441944754082012,0.022371171934607803,15590086.961639978,,,
0.024423405574139717,0.022371171634155945,34524324.18770048,,,
0.024405174277421476,0.02237117133389177,76467322.65056781,,,
0.024387244049133783,0.022371171033815085,169394587.23441043,,,
0.02436960825344814,0.022371170733926027,375314237.60967696,,,
0.02435226042787411,0.02237117043422407,831689773.0377743,,,
0.024335194277856104,0.02237117013470949,1843306100.8766403,,,
0.024318403671579863,0.022371169835381954,4086037306.2520747,,,
0.024301882634981925,0.022371169536241325,9058889740.85449,,,
0.024285625346949002,0.02237116923728763,20086970043.253216,,,
0.0242696261347001,0.022371168938520536,44547132654.141884,,,
0.024253879469341544,0.022371168639939987,98807524111.43591,,,
0.02423837996158798,0.022371168341545983,219191803440.23297,,,
0.024223122357640042,0.022371168043338274,486319568979.61774,,,
0.024208101535212495,0.022371167745316722,1079149101833.8827,,,
0.024193312499705466,0.022371167447481355,2394983810930.026,,,
0.02417875038051212,0.022371167149831978,5315991723833.468,,,
0.024164410427457622,0.02237116685236823,11801189325076.168,,,
0.024150288007361853,0.022371166555090388,26201504263603.92,,,
0.024136378600722097,0.022371166257998037,58181491966857.35,,,
0.024122677798508768,0.02237116596109126,129211418098913.2,,,
0.02410918129907083,0.022371165664369808,286994509327114.8,,,
0.024095884905145554,0.02237116536783343,637532309602514.5,,,
0.024082784520967848,0.022371165071482124,1416400271280127.5,,,
